file,hhID,fileName,fullPath,fSize,fMTime,fMDate,dateColName,dateExample,dateFormat
rf_47/11Aug2017-12Aug2017at1.csv,rf_47,11Aug2017-12Aug2017at1.csv,~/Data/NZGreenGrid/gridspy/1min_orig/rf_47/11Aug2017-12Aug2017at1.csv,43,2017-08-12T16:03:24Z,2017-08-12,Unknown - ignore as fsize ( 43 ) < dataThreshold ( 3000 ),,
rf_47/11Dec2017-12Dec2017at1.csv,rf_47,11Dec2017-12Dec2017at1.csv,~/Data/NZGreenGrid/gridspy/1min_orig/rf_47/11Dec2017-12Dec2017at1.csv,43,2017-12-12T15:03:24Z,2017-12-12,Unknown - ignore as fsize ( 43 ) < dataThreshold ( 3000 ),,
rf_47/11Feb2017-12Feb2017at1.csv,rf_47,11Feb2017-12Feb2017at1.csv,~/Data/NZGreenGrid/gridspy/1min_orig/rf_47/11Feb2017-12Feb2017at1.csv,43,2017-02-12T15:03:25Z,2017-02-12,Unknown - ignore as fsize ( 43 ) < dataThreshold ( 3000 ),,
rf_47/11Feb2018-12Feb2018at1.csv,rf_47,11Feb2018-12Feb2018at1.csv,~/Data/NZGreenGrid/gridspy/1min_orig/rf_47/11Feb2018-12Feb2018at1.csv,43,2018-02-12T15:03:25Z,2018-02-12,Unknown - ignore as fsize ( 43 ) < dataThreshold ( 3000 ),,
rf_47/11Jan2017-12Jan2017at1.csv,rf_47,11Jan2017-12Jan2017at1.csv,~/Data/NZGreenGrid/gridspy/1min_orig/rf_47/11Jan2017-12Jan2017at1.csv,43,2017-01-12T15:03:29Z,2017-01-12,Unknown - ignore as fsize ( 43 ) < dataThreshold ( 3000 ),,
rf_47/11Jan2018-12Jan2018at1.csv,rf_47,11Jan2018-12Jan2018at1.csv,~/Data/NZGreenGrid/gridspy/1min_orig/rf_47/11Jan2018-12Jan2018at1.csv,43,2018-01-12T15:03:24Z,2018-01-12,Unknown - ignore as fsize ( 43 ) < dataThreshold ( 3000 ),,
rf_47/11Jul2017-12Jul2017at1.csv,rf_47,11Jul2017-12Jul2017at1.csv,~/Data/NZGreenGrid/gridspy/1min_orig/rf_47/11Jul2017-12Jul2017at1.csv,43,2017-07-12T16:03:24Z,2017-07-12,Unknown - ignore as fsize ( 43 ) < dataThreshold ( 3000 ),,
rf_47/11Jul2018-12Jul2018at1.csv,rf_47,11Jul2018-12Jul2018at1.csv,~/Data/NZGreenGrid/gridspy/1min_orig/rf_47/11Jul2018-12Jul2018at1.csv,43,2018-07-12T16:03:26Z,2018-07-12,Unknown - ignore as fsize ( 43 ) < dataThreshold ( 3000 ),,
rf_47/11Jun2017-12Jun2017at1.csv,rf_47,11Jun2017-12Jun2017at1.csv,~/Data/NZGreenGrid/gridspy/1min_orig/rf_47/11Jun2017-12Jun2017at1.csv,43,2017-06-12T16:03:25Z,2017-06-12,Unknown - ignore as fsize ( 43 ) < dataThreshold ( 3000 ),,
rf_47/11Jun2018-12Jun2018at1.csv,rf_47,11Jun2018-12Jun2018at1.csv,~/Data/NZGreenGrid/gridspy/1min_orig/rf_47/11Jun2018-12Jun2018at1.csv,43,2018-06-12T16:03:24Z,2018-06-12,Unknown - ignore as fsize ( 43 ) < dataThreshold ( 3000 ),,
rf_47/11Mar2017-12Mar2017at1.csv,rf_47,11Mar2017-12Mar2017at1.csv,~/Data/NZGreenGrid/gridspy/1min_orig/rf_47/11Mar2017-12Mar2017at1.csv,43,2017-03-12T15:03:29Z,2017-03-12,Unknown - ignore as fsize ( 43 ) < dataThreshold ( 3000 ),,
rf_47/11Mar2018-12Mar2018at1.csv,rf_47,11Mar2018-12Mar2018at1.csv,~/Data/NZGreenGrid/gridspy/1min_orig/rf_47/11Mar2018-12Mar2018at1.csv,43,2018-03-12T15:04:02Z,2018-03-12,Unknown - ignore as fsize ( 43 ) < dataThreshold ( 3000 ),,
rf_47/11May2017-12May2017at1.csv,rf_47,11May2017-12May2017at1.csv,~/Data/NZGreenGrid/gridspy/1min_orig/rf_47/11May2017-12May2017at1.csv,43,2017-05-12T16:03:23Z,2017-05-12,Unknown - ignore as fsize ( 43 ) < dataThreshold ( 3000 ),,
rf_47/11May2018-12May2018at1.csv,rf_47,11May2018-12May2018at1.csv,~/Data/NZGreenGrid/gridspy/1min_orig/rf_47/11May2018-12May2018at1.csv,43,2018-05-12T16:03:24Z,2018-05-12,Unknown - ignore as fsize ( 43 ) < dataThreshold ( 3000 ),,
rf_47/11Nov2017-12Nov2017at1.csv,rf_47,11Nov2017-12Nov2017at1.csv,~/Data/NZGreenGrid/gridspy/1min_orig/rf_47/11Nov2017-12Nov2017at1.csv,43,2017-11-12T15:03:25Z,2017-11-12,Unknown - ignore as fsize ( 43 ) < dataThreshold ( 3000 ),,
rf_47/11Oct2017-12Oct2017at1.csv,rf_47,11Oct2017-12Oct2017at1.csv,~/Data/NZGreenGrid/gridspy/1min_orig/rf_47/11Oct2017-12Oct2017at1.csv,43,2017-10-12T15:03:25Z,2017-10-12,Unknown - ignore as fsize ( 43 ) < dataThreshold ( 3000 ),,
rf_47/11Sep2017-12Sep2017at1.csv,rf_47,11Sep2017-12Sep2017at1.csv,~/Data/NZGreenGrid/gridspy/1min_orig/rf_47/11Sep2017-12Sep2017at1.csv,43,2017-09-12T16:03:25Z,2017-09-12,Unknown - ignore as fsize ( 43 ) < dataThreshold ( 3000 ),,
rf_47/12Apr2017-13Apr2017at1.csv,rf_47,12Apr2017-13Apr2017at1.csv,~/Data/NZGreenGrid/gridspy/1min_orig/rf_47/12Apr2017-13Apr2017at1.csv,43,2017-04-13T16:03:35Z,2017-04-13,Unknown - ignore as fsize ( 43 ) < dataThreshold ( 3000 ),,
rf_47/12Apr2018-13Apr2018at1.csv,rf_47,12Apr2018-13Apr2018at1.csv,~/Data/NZGreenGrid/gridspy/1min_orig/rf_47/12Apr2018-13Apr2018at1.csv,43,2018-04-13T16:03:29Z,2018-04-13,Unknown - ignore as fsize ( 43 ) < dataThreshold ( 3000 ),,
rf_47/12Aug2017-13Aug2017at1.csv,rf_47,12Aug2017-13Aug2017at1.csv,~/Data/NZGreenGrid/gridspy/1min_orig/rf_47/12Aug2017-13Aug2017at1.csv,43,2017-08-13T16:03:27Z,2017-08-13,Unknown - ignore as fsize ( 43 ) < dataThreshold ( 3000 ),,
rf_47/12Dec2017-13Dec2017at1.csv,rf_47,12Dec2017-13Dec2017at1.csv,~/Data/NZGreenGrid/gridspy/1min_orig/rf_47/12Dec2017-13Dec2017at1.csv,43,2017-12-13T15:03:26Z,2017-12-13,Unknown - ignore as fsize ( 43 ) < dataThreshold ( 3000 ),,
rf_47/12Feb2017-13Feb2017at1.csv,rf_47,12Feb2017-13Feb2017at1.csv,~/Data/NZGreenGrid/gridspy/1min_orig/rf_47/12Feb2017-13Feb2017at1.csv,43,2017-02-13T15:03:25Z,2017-02-13,Unknown - ignore as fsize ( 43 ) < dataThreshold ( 3000 ),,
rf_47/12Feb2018-13Feb2018at1.csv,rf_47,12Feb2018-13Feb2018at1.csv,~/Data/NZGreenGrid/gridspy/1min_orig/rf_47/12Feb2018-13Feb2018at1.csv,43,2018-02-13T15:03:26Z,2018-02-13,Unknown - ignore as fsize ( 43 ) < dataThreshold ( 3000 ),,
rf_47/12Jan2017-13Jan2017at1.csv,rf_47,12Jan2017-13Jan2017at1.csv,~/Data/NZGreenGrid/gridspy/1min_orig/rf_47/12Jan2017-13Jan2017at1.csv,43,2017-01-13T15:03:26Z,2017-01-13,Unknown - ignore as fsize ( 43 ) < dataThreshold ( 3000 ),,
rf_47/12Jan2018-13Jan2018at1.csv,rf_47,12Jan2018-13Jan2018at1.csv,~/Data/NZGreenGrid/gridspy/1min_orig/rf_47/12Jan2018-13Jan2018at1.csv,43,2018-01-13T15:03:32Z,2018-01-13,Unknown - ignore as fsize ( 43 ) < dataThreshold ( 3000 ),,
rf_47/12Jul2017-13Jul2017at1.csv,rf_47,12Jul2017-13Jul2017at1.csv,~/Data/NZGreenGrid/gridspy/1min_orig/rf_47/12Jul2017-13Jul2017at1.csv,43,2017-07-13T16:03:26Z,2017-07-13,Unknown - ignore as fsize ( 43 ) < dataThreshold ( 3000 ),,
rf_47/12Jul2018-13Jul2018at1.csv,rf_47,12Jul2018-13Jul2018at1.csv,~/Data/NZGreenGrid/gridspy/1min_orig/rf_47/12Jul2018-13Jul2018at1.csv,43,2018-07-13T16:03:26Z,2018-07-13,Unknown - ignore as fsize ( 43 ) < dataThreshold ( 3000 ),,
rf_47/12Jun2017-13Jun2017at1.csv,rf_47,12Jun2017-13Jun2017at1.csv,~/Data/NZGreenGrid/gridspy/1min_orig/rf_47/12Jun2017-13Jun2017at1.csv,43,2017-06-13T16:03:23Z,2017-06-13,Unknown - ignore as fsize ( 43 ) < dataThreshold ( 3000 ),,
rf_47/12Jun2018-13Jun2018at1.csv,rf_47,12Jun2018-13Jun2018at1.csv,~/Data/NZGreenGrid/gridspy/1min_orig/rf_47/12Jun2018-13Jun2018at1.csv,43,2018-06-13T16:03:23Z,2018-06-13,Unknown - ignore as fsize ( 43 ) < dataThreshold ( 3000 ),,
rf_47/12Mar2017-13Mar2017at1.csv,rf_47,12Mar2017-13Mar2017at1.csv,~/Data/NZGreenGrid/gridspy/1min_orig/rf_47/12Mar2017-13Mar2017at1.csv,43,2017-03-13T15:03:28Z,2017-03-13,Unknown - ignore as fsize ( 43 ) < dataThreshold ( 3000 ),,
rf_47/12Mar2018-13Mar2018at1.csv,rf_47,12Mar2018-13Mar2018at1.csv,~/Data/NZGreenGrid/gridspy/1min_orig/rf_47/12Mar2018-13Mar2018at1.csv,43,2018-03-13T15:03:23Z,2018-03-13,Unknown - ignore as fsize ( 43 ) < dataThreshold ( 3000 ),,
rf_47/12May2017-13May2017at1.csv,rf_47,12May2017-13May2017at1.csv,~/Data/NZGreenGrid/gridspy/1min_orig/rf_47/12May2017-13May2017at1.csv,43,2017-05-13T16:03:25Z,2017-05-13,Unknown - ignore as fsize ( 43 ) < dataThreshold ( 3000 ),,
rf_47/12May2018-13May2018at1.csv,rf_47,12May2018-13May2018at1.csv,~/Data/NZGreenGrid/gridspy/1min_orig/rf_47/12May2018-13May2018at1.csv,43,2018-05-13T16:03:33Z,2018-05-13,Unknown - ignore as fsize ( 43 ) < dataThreshold ( 3000 ),,
rf_47/12Nov2017-13Nov2017at1.csv,rf_47,12Nov2017-13Nov2017at1.csv,~/Data/NZGreenGrid/gridspy/1min_orig/rf_47/12Nov2017-13Nov2017at1.csv,43,2017-11-13T15:03:23Z,2017-11-13,Unknown - ignore as fsize ( 43 ) < dataThreshold ( 3000 ),,
rf_47/12Oct2016-20Nov2017at1.csv,rf_47,12Oct2016-20Nov2017at1.csv,~/Data/NZGreenGrid/gridspy/1min_orig/rf_47/12Oct2016-20Nov2017at1.csv,43,2017-11-21T01:22:26Z,2017-11-21,Unknown - ignore as fsize ( 43 ) < dataThreshold ( 3000 ),,
rf_47/12Oct2017-13Oct2017at1.csv,rf_47,12Oct2017-13Oct2017at1.csv,~/Data/NZGreenGrid/gridspy/1min_orig/rf_47/12Oct2017-13Oct2017at1.csv,43,2017-10-13T15:03:37Z,2017-10-13,Unknown - ignore as fsize ( 43 ) < dataThreshold ( 3000 ),,
rf_47/12Sep2017-13Sep2017at1.csv,rf_47,12Sep2017-13Sep2017at1.csv,~/Data/NZGreenGrid/gridspy/1min_orig/rf_47/12Sep2017-13Sep2017at1.csv,43,2017-09-13T16:03:25Z,2017-09-13,Unknown - ignore as fsize ( 43 ) < dataThreshold ( 3000 ),,
rf_47/13Apr2017-14Apr2017at1.csv,rf_47,13Apr2017-14Apr2017at1.csv,~/Data/NZGreenGrid/gridspy/1min_orig/rf_47/13Apr2017-14Apr2017at1.csv,43,2017-04-14T16:03:37Z,2017-04-14,Unknown - ignore as fsize ( 43 ) < dataThreshold ( 3000 ),,
rf_47/13Apr2018-14Apr2018at1.csv,rf_47,13Apr2018-14Apr2018at1.csv,~/Data/NZGreenGrid/gridspy/1min_orig/rf_47/13Apr2018-14Apr2018at1.csv,43,2018-04-14T16:03:25Z,2018-04-14,Unknown - ignore as fsize ( 43 ) < dataThreshold ( 3000 ),,
rf_47/13Aug2017-14Aug2017at1.csv,rf_47,13Aug2017-14Aug2017at1.csv,~/Data/NZGreenGrid/gridspy/1min_orig/rf_47/13Aug2017-14Aug2017at1.csv,43,2017-08-14T16:03:26Z,2017-08-14,Unknown - ignore as fsize ( 43 ) < dataThreshold ( 3000 ),,
rf_47/13Dec2017-14Dec2017at1.csv,rf_47,13Dec2017-14Dec2017at1.csv,~/Data/NZGreenGrid/gridspy/1min_orig/rf_47/13Dec2017-14Dec2017at1.csv,43,2017-12-14T15:03:27Z,2017-12-14,Unknown - ignore as fsize ( 43 ) < dataThreshold ( 3000 ),,
rf_47/13Feb2017-14Feb2017at1.csv,rf_47,13Feb2017-14Feb2017at1.csv,~/Data/NZGreenGrid/gridspy/1min_orig/rf_47/13Feb2017-14Feb2017at1.csv,43,2017-02-14T15:06:06Z,2017-02-14,Unknown - ignore as fsize ( 43 ) < dataThreshold ( 3000 ),,
rf_47/13Feb2018-14Feb2018at1.csv,rf_47,13Feb2018-14Feb2018at1.csv,~/Data/NZGreenGrid/gridspy/1min_orig/rf_47/13Feb2018-14Feb2018at1.csv,43,2018-02-14T15:03:26Z,2018-02-14,Unknown - ignore as fsize ( 43 ) < dataThreshold ( 3000 ),,
rf_47/13Jan2017-14Jan2017at1.csv,rf_47,13Jan2017-14Jan2017at1.csv,~/Data/NZGreenGrid/gridspy/1min_orig/rf_47/13Jan2017-14Jan2017at1.csv,43,2017-01-14T15:03:24Z,2017-01-14,Unknown - ignore as fsize ( 43 ) < dataThreshold ( 3000 ),,
rf_47/13Jan2018-14Jan2018at1.csv,rf_47,13Jan2018-14Jan2018at1.csv,~/Data/NZGreenGrid/gridspy/1min_orig/rf_47/13Jan2018-14Jan2018at1.csv,43,2018-01-14T15:03:26Z,2018-01-14,Unknown - ignore as fsize ( 43 ) < dataThreshold ( 3000 ),,
rf_47/13Jul2017-14Jul2017at1.csv,rf_47,13Jul2017-14Jul2017at1.csv,~/Data/NZGreenGrid/gridspy/1min_orig/rf_47/13Jul2017-14Jul2017at1.csv,43,2017-07-14T16:03:25Z,2017-07-14,Unknown - ignore as fsize ( 43 ) < dataThreshold ( 3000 ),,
rf_47/13Jul2018-14Jul2018at1.csv,rf_47,13Jul2018-14Jul2018at1.csv,~/Data/NZGreenGrid/gridspy/1min_orig/rf_47/13Jul2018-14Jul2018at1.csv,43,2018-07-14T16:03:28Z,2018-07-14,Unknown - ignore as fsize ( 43 ) < dataThreshold ( 3000 ),,
rf_47/13Jun2017-14Jun2017at1.csv,rf_47,13Jun2017-14Jun2017at1.csv,~/Data/NZGreenGrid/gridspy/1min_orig/rf_47/13Jun2017-14Jun2017at1.csv,43,2017-06-14T16:03:25Z,2017-06-14,Unknown - ignore as fsize ( 43 ) < dataThreshold ( 3000 ),,
rf_47/13Jun2018-14Jun2018at1.csv,rf_47,13Jun2018-14Jun2018at1.csv,~/Data/NZGreenGrid/gridspy/1min_orig/rf_47/13Jun2018-14Jun2018at1.csv,43,2018-06-14T16:03:24Z,2018-06-14,Unknown - ignore as fsize ( 43 ) < dataThreshold ( 3000 ),,
rf_47/13Mar2017-14Mar2017at1.csv,rf_47,13Mar2017-14Mar2017at1.csv,~/Data/NZGreenGrid/gridspy/1min_orig/rf_47/13Mar2017-14Mar2017at1.csv,43,2017-03-14T15:04:07Z,2017-03-14,Unknown - ignore as fsize ( 43 ) < dataThreshold ( 3000 ),,
rf_47/13Mar2018-14Mar2018at1.csv,rf_47,13Mar2018-14Mar2018at1.csv,~/Data/NZGreenGrid/gridspy/1min_orig/rf_47/13Mar2018-14Mar2018at1.csv,43,2018-03-14T15:03:24Z,2018-03-14,Unknown - ignore as fsize ( 43 ) < dataThreshold ( 3000 ),,
rf_47/13May2017-14May2017at1.csv,rf_47,13May2017-14May2017at1.csv,~/Data/NZGreenGrid/gridspy/1min_orig/rf_47/13May2017-14May2017at1.csv,43,2017-05-14T16:03:24Z,2017-05-14,Unknown - ignore as fsize ( 43 ) < dataThreshold ( 3000 ),,
rf_47/13May2018-14May2018at1.csv,rf_47,13May2018-14May2018at1.csv,~/Data/NZGreenGrid/gridspy/1min_orig/rf_47/13May2018-14May2018at1.csv,43,2018-05-14T16:03:24Z,2018-05-14,Unknown - ignore as fsize ( 43 ) < dataThreshold ( 3000 ),,
rf_47/13Nov2017-14Nov2017at1.csv,rf_47,13Nov2017-14Nov2017at1.csv,~/Data/NZGreenGrid/gridspy/1min_orig/rf_47/13Nov2017-14Nov2017at1.csv,43,2017-11-14T15:03:25Z,2017-11-14,Unknown - ignore as fsize ( 43 ) < dataThreshold ( 3000 ),,
rf_47/13Oct2017-14Oct2017at1.csv,rf_47,13Oct2017-14Oct2017at1.csv,~/Data/NZGreenGrid/gridspy/1min_orig/rf_47/13Oct2017-14Oct2017at1.csv,43,2017-10-14T15:03:50Z,2017-10-14,Unknown - ignore as fsize ( 43 ) < dataThreshold ( 3000 ),,
rf_47/13Sep2017-14Sep2017at1.csv,rf_47,13Sep2017-14Sep2017at1.csv,~/Data/NZGreenGrid/gridspy/1min_orig/rf_47/13Sep2017-14Sep2017at1.csv,43,2017-09-14T16:03:25Z,2017-09-14,Unknown - ignore as fsize ( 43 ) < dataThreshold ( 3000 ),,
rf_47/14Apr2017-15Apr2017at1.csv,rf_47,14Apr2017-15Apr2017at1.csv,~/Data/NZGreenGrid/gridspy/1min_orig/rf_47/14Apr2017-15Apr2017at1.csv,43,2017-04-15T16:03:37Z,2017-04-15,Unknown - ignore as fsize ( 43 ) < dataThreshold ( 3000 ),,
rf_47/14Apr2018-15Apr2018at1.csv,rf_47,14Apr2018-15Apr2018at1.csv,~/Data/NZGreenGrid/gridspy/1min_orig/rf_47/14Apr2018-15Apr2018at1.csv,43,2018-04-15T16:03:26Z,2018-04-15,Unknown - ignore as fsize ( 43 ) < dataThreshold ( 3000 ),,
rf_47/14Aug2017-15Aug2017at1.csv,rf_47,14Aug2017-15Aug2017at1.csv,~/Data/NZGreenGrid/gridspy/1min_orig/rf_47/14Aug2017-15Aug2017at1.csv,43,2017-08-15T16:03:26Z,2017-08-15,Unknown - ignore as fsize ( 43 ) < dataThreshold ( 3000 ),,
rf_47/14Dec2017-15Dec2017at1.csv,rf_47,14Dec2017-15Dec2017at1.csv,~/Data/NZGreenGrid/gridspy/1min_orig/rf_47/14Dec2017-15Dec2017at1.csv,43,2017-12-15T15:03:25Z,2017-12-15,Unknown - ignore as fsize ( 43 ) < dataThreshold ( 3000 ),,
rf_47/14Feb2017-15Feb2017at1.csv,rf_47,14Feb2017-15Feb2017at1.csv,~/Data/NZGreenGrid/gridspy/1min_orig/rf_47/14Feb2017-15Feb2017at1.csv,43,2017-02-15T15:08:03Z,2017-02-15,Unknown - ignore as fsize ( 43 ) < dataThreshold ( 3000 ),,
rf_47/14Feb2018-15Feb2018at1.csv,rf_47,14Feb2018-15Feb2018at1.csv,~/Data/NZGreenGrid/gridspy/1min_orig/rf_47/14Feb2018-15Feb2018at1.csv,43,2018-02-15T15:03:30Z,2018-02-15,Unknown - ignore as fsize ( 43 ) < dataThreshold ( 3000 ),,
rf_47/14Jan2017-15Jan2017at1.csv,rf_47,14Jan2017-15Jan2017at1.csv,~/Data/NZGreenGrid/gridspy/1min_orig/rf_47/14Jan2017-15Jan2017at1.csv,43,2017-01-15T15:03:57Z,2017-01-15,Unknown - ignore as fsize ( 43 ) < dataThreshold ( 3000 ),,
rf_47/14Jan2018-15Jan2018at1.csv,rf_47,14Jan2018-15Jan2018at1.csv,~/Data/NZGreenGrid/gridspy/1min_orig/rf_47/14Jan2018-15Jan2018at1.csv,43,2018-01-15T15:03:27Z,2018-01-15,Unknown - ignore as fsize ( 43 ) < dataThreshold ( 3000 ),,
rf_47/14Jul2017-15Jul2017at1.csv,rf_47,14Jul2017-15Jul2017at1.csv,~/Data/NZGreenGrid/gridspy/1min_orig/rf_47/14Jul2017-15Jul2017at1.csv,43,2017-07-15T16:03:25Z,2017-07-15,Unknown - ignore as fsize ( 43 ) < dataThreshold ( 3000 ),,
rf_47/14Jul2018-15Jul2018at1.csv,rf_47,14Jul2018-15Jul2018at1.csv,~/Data/NZGreenGrid/gridspy/1min_orig/rf_47/14Jul2018-15Jul2018at1.csv,43,2018-07-15T16:03:53Z,2018-07-15,Unknown - ignore as fsize ( 43 ) < dataThreshold ( 3000 ),,
rf_47/14Jun2017-15Jun2017at1.csv,rf_47,14Jun2017-15Jun2017at1.csv,~/Data/NZGreenGrid/gridspy/1min_orig/rf_47/14Jun2017-15Jun2017at1.csv,43,2017-06-15T16:03:24Z,2017-06-15,Unknown - ignore as fsize ( 43 ) < dataThreshold ( 3000 ),,
rf_47/14Jun2018-15Jun2018at1.csv,rf_47,14Jun2018-15Jun2018at1.csv,~/Data/NZGreenGrid/gridspy/1min_orig/rf_47/14Jun2018-15Jun2018at1.csv,43,2018-06-15T16:03:24Z,2018-06-15,Unknown - ignore as fsize ( 43 ) < dataThreshold ( 3000 ),,
rf_47/14Mar2017-15Mar2017at1.csv,rf_47,14Mar2017-15Mar2017at1.csv,~/Data/NZGreenGrid/gridspy/1min_orig/rf_47/14Mar2017-15Mar2017at1.csv,43,2017-03-15T15:03:27Z,2017-03-15,Unknown - ignore as fsize ( 43 ) < dataThreshold ( 3000 ),,
rf_47/14Mar2018-15Mar2018at1.csv,rf_47,14Mar2018-15Mar2018at1.csv,~/Data/NZGreenGrid/gridspy/1min_orig/rf_47/14Mar2018-15Mar2018at1.csv,43,2018-03-15T15:03:29Z,2018-03-15,Unknown - ignore as fsize ( 43 ) < dataThreshold ( 3000 ),,
rf_47/14May2017-15May2017at1.csv,rf_47,14May2017-15May2017at1.csv,~/Data/NZGreenGrid/gridspy/1min_orig/rf_47/14May2017-15May2017at1.csv,43,2017-05-15T16:03:24Z,2017-05-15,Unknown - ignore as fsize ( 43 ) < dataThreshold ( 3000 ),,
rf_47/14May2018-15May2018at1.csv,rf_47,14May2018-15May2018at1.csv,~/Data/NZGreenGrid/gridspy/1min_orig/rf_47/14May2018-15May2018at1.csv,43,2018-05-15T16:03:27Z,2018-05-15,Unknown - ignore as fsize ( 43 ) < dataThreshold ( 3000 ),,
rf_47/14Nov2017-15Nov2017at1.csv,rf_47,14Nov2017-15Nov2017at1.csv,~/Data/NZGreenGrid/gridspy/1min_orig/rf_47/14Nov2017-15Nov2017at1.csv,43,2017-11-15T15:03:23Z,2017-11-15,Unknown - ignore as fsize ( 43 ) < dataThreshold ( 3000 ),,
rf_47/14Oct2017-15Oct2017at1.csv,rf_47,14Oct2017-15Oct2017at1.csv,~/Data/NZGreenGrid/gridspy/1min_orig/rf_47/14Oct2017-15Oct2017at1.csv,43,2017-10-15T15:03:24Z,2017-10-15,Unknown - ignore as fsize ( 43 ) < dataThreshold ( 3000 ),,
rf_47/14Sep2017-15Sep2017at1.csv,rf_47,14Sep2017-15Sep2017at1.csv,~/Data/NZGreenGrid/gridspy/1min_orig/rf_47/14Sep2017-15Sep2017at1.csv,43,2017-09-15T16:03:27Z,2017-09-15,Unknown - ignore as fsize ( 43 ) < dataThreshold ( 3000 ),,
rf_47/15Apr2017-16Apr2017at1.csv,rf_47,15Apr2017-16Apr2017at1.csv,~/Data/NZGreenGrid/gridspy/1min_orig/rf_47/15Apr2017-16Apr2017at1.csv,43,2017-04-16T16:03:43Z,2017-04-16,Unknown - ignore as fsize ( 43 ) < dataThreshold ( 3000 ),,
rf_47/15Apr2018-16Apr2018at1.csv,rf_47,15Apr2018-16Apr2018at1.csv,~/Data/NZGreenGrid/gridspy/1min_orig/rf_47/15Apr2018-16Apr2018at1.csv,43,2018-04-16T16:03:26Z,2018-04-16,Unknown - ignore as fsize ( 43 ) < dataThreshold ( 3000 ),,
rf_47/15Aug2017-16Aug2017at1.csv,rf_47,15Aug2017-16Aug2017at1.csv,~/Data/NZGreenGrid/gridspy/1min_orig/rf_47/15Aug2017-16Aug2017at1.csv,43,2017-08-16T16:03:25Z,2017-08-16,Unknown - ignore as fsize ( 43 ) < dataThreshold ( 3000 ),,
rf_47/15Dec2017-16Dec2017at1.csv,rf_47,15Dec2017-16Dec2017at1.csv,~/Data/NZGreenGrid/gridspy/1min_orig/rf_47/15Dec2017-16Dec2017at1.csv,43,2017-12-16T15:03:26Z,2017-12-16,Unknown - ignore as fsize ( 43 ) < dataThreshold ( 3000 ),,
rf_47/15Feb2017-16Feb2017at1.csv,rf_47,15Feb2017-16Feb2017at1.csv,~/Data/NZGreenGrid/gridspy/1min_orig/rf_47/15Feb2017-16Feb2017at1.csv,43,2017-02-16T15:03:27Z,2017-02-16,Unknown - ignore as fsize ( 43 ) < dataThreshold ( 3000 ),,
rf_47/15Feb2018-16Feb2018at1.csv,rf_47,15Feb2018-16Feb2018at1.csv,~/Data/NZGreenGrid/gridspy/1min_orig/rf_47/15Feb2018-16Feb2018at1.csv,43,2018-02-16T15:03:24Z,2018-02-16,Unknown - ignore as fsize ( 43 ) < dataThreshold ( 3000 ),,
rf_47/15Jan2017-16Jan2017at1.csv,rf_47,15Jan2017-16Jan2017at1.csv,~/Data/NZGreenGrid/gridspy/1min_orig/rf_47/15Jan2017-16Jan2017at1.csv,43,2017-01-16T15:03:25Z,2017-01-16,Unknown - ignore as fsize ( 43 ) < dataThreshold ( 3000 ),,
rf_47/15Jan2018-16Jan2018at1.csv,rf_47,15Jan2018-16Jan2018at1.csv,~/Data/NZGreenGrid/gridspy/1min_orig/rf_47/15Jan2018-16Jan2018at1.csv,43,2018-01-16T15:03:26Z,2018-01-16,Unknown - ignore as fsize ( 43 ) < dataThreshold ( 3000 ),,
rf_47/15Jul2017-16Jul2017at1.csv,rf_47,15Jul2017-16Jul2017at1.csv,~/Data/NZGreenGrid/gridspy/1min_orig/rf_47/15Jul2017-16Jul2017at1.csv,43,2017-07-16T16:03:24Z,2017-07-16,Unknown - ignore as fsize ( 43 ) < dataThreshold ( 3000 ),,
rf_47/15Jul2018-16Jul2018at1.csv,rf_47,15Jul2018-16Jul2018at1.csv,~/Data/NZGreenGrid/gridspy/1min_orig/rf_47/15Jul2018-16Jul2018at1.csv,43,2018-07-16T16:04:01Z,2018-07-16,Unknown - ignore as fsize ( 43 ) < dataThreshold ( 3000 ),,
rf_47/15Jun2017-16Jun2017at1.csv,rf_47,15Jun2017-16Jun2017at1.csv,~/Data/NZGreenGrid/gridspy/1min_orig/rf_47/15Jun2017-16Jun2017at1.csv,43,2017-06-16T16:03:24Z,2017-06-16,Unknown - ignore as fsize ( 43 ) < dataThreshold ( 3000 ),,
rf_47/15Jun2018-16Jun2018at1.csv,rf_47,15Jun2018-16Jun2018at1.csv,~/Data/NZGreenGrid/gridspy/1min_orig/rf_47/15Jun2018-16Jun2018at1.csv,43,2018-06-16T16:03:24Z,2018-06-16,Unknown - ignore as fsize ( 43 ) < dataThreshold ( 3000 ),,
rf_47/15Mar2017-16Mar2017at1.csv,rf_47,15Mar2017-16Mar2017at1.csv,~/Data/NZGreenGrid/gridspy/1min_orig/rf_47/15Mar2017-16Mar2017at1.csv,43,2017-03-16T15:03:32Z,2017-03-16,Unknown - ignore as fsize ( 43 ) < dataThreshold ( 3000 ),,
rf_47/15Mar2018-16Mar2018at1.csv,rf_47,15Mar2018-16Mar2018at1.csv,~/Data/NZGreenGrid/gridspy/1min_orig/rf_47/15Mar2018-16Mar2018at1.csv,43,2018-03-16T15:03:26Z,2018-03-16,Unknown - ignore as fsize ( 43 ) < dataThreshold ( 3000 ),,
